# Stock Data
# Symbol,Company,Price

WEC, WEC Energy Group, 113.19, 103.69, 102.91, 99.29, 97.96, 107.65, 97.57, 102.53, 108.98, 100.78, 100.49, 95.67, 96.24, 106.01, 98.02, 105.67, 94.51, 88.05, 87.24, 86.20, 93.54, 95.07, 103.08, 107.88, 110.76, 101.54, 95.77, 87.64, 81.68, 81.12, 82.13, 85.82, 82.87, 78.40, 85.17, 79.96, 83.16, 91.82, 87.68, 81.58, 82.46, 80.24, 76.90, 72.03, 67.26, 67.44, 66.90, 73.44, 71.25, 65.57, 69.23, 67.06, 70.76, 76.56, 68.91, 73.92, 77.69, 83.32, 80.79, 78.21, 84.57, 81.58, 74.68, 72.08, 69.31, 67.05, 72.73, 76.15, 73.77, 72.58, 76.25, 75.63, 83.50, 83.72, 78.78, 75.69, 76.52, 70.57, 75.96, 74.69, 79.50, 74.90, 72.67, 77.82, 70.89, 78.08, 75.83, 74.65, 74.91, 67.99, 69.35, 69.95, 63.83, 68.53, 73.87, 80.93, 84.41, 79.71, 76.51, 84.84, 82.44, 79.13, 72.64, 72.75, 68.22, 62.50, 67.43, 64.18, 62.39, 61.79, 63.95, 65.96, 64.46, 67.12, 70.11, 73.44, 80.25, 74.02, 79.83, 81.67
LOW, Lowe's, 286.57, 264.55, 241.37, 244.38, 232.41, 254.71, 235.36, 243.39, 234.52, 224.16, 240.51, 234.88, 242.50, 238.56, 228.32, 233.74, 228.53, 247.08, 271.56, 291.01, 292.72, 317.05, 341.31, 321.78, 317.95, 298.06, 325.87, 302.85, 302.90, 321.06, 317.17, 324.47, 336.28, 351.99, 385.22, 368.56, 382.80, 392.93, 398.64, 406.80, 373.06, 393.72, 420.68, 401.33, 422.32, 451.82, 402.78, 382.41, 372.11, 341.78, 321.36, 351.72, 334.67, 345.37, 340.58, 348.83, 333.94, 305.55, 323.36, 309.81, 332.90, 360.33, 335.17, 333.13, 349.25, 363.30, 381.98, 380.65, 417.22, 397.93, 414.62, 455.13, 459.81, 424.11, 442.38, 468.04, 498.29, 498.89, 451.39, 467.45, 467.89, 428.85, 432.99, 393.98, 365.12, 388.13, 378.38, 418.89, 422.94, 459.49, 437.71, 416.93, 428.46, 428.98, 390.53, 390.86, 384.07, 426.03, 412.80, 412.31, 408.78, 400.88, 400.50, 373.09, 370.86, 362.03, 368.61, 398.07, 431.86, 409.02, 444.63, 427.73, 432.46, 408.48, 420.11, 388.82, 392.21, 377.66, 351.67, 356.52
FTNT, Fortinet, 87.72, 89.16, 93.52, 91.26, 92.72, 83.28, 77.08, 81.10, 86.69, 93.54, 99.78, 103.58, 113.02, 116.37, 128.84, 129.44, 120.49, 114.28, 102.24, 95.08, 94.34, 103.59, 93.42, 93.57, 89.45, 97.10, 92.99, 92.44, 82.67, 86.97, 80.68, 72.59, 74.13, 71.31, 70.17, 77.10, 76.86, 75.44, 78.90, 77.89, 79.77, 87.03, 86.69, 95.96, 102.16, 103.32, 107.37, 103.89, 111.60, 116.09, 126.01, 138.61, 136.53, 143.24, 147.75, 160.62, 171.37, 164.12, 172.07, 157.25, 158.89, 175.80, 156.69, 158.45, 158.33, 152.11, 148.30, 137.67, 152.75, 154.74, 171.54, 164.95, 159.76, 151.47, 142.22, 140.42, 134.40, 133.85, 140.32, 125.07, 124.42, 113.04, 100.85, 104.41, 103.41, 106.94, 110.44, 103.09, 98.99, 102.18, 103.88, 102.57, 101.60, 112.71, 124.69, 113.92, 113.28, 114.71, 106.43, 104.71, 110.20, 108.15, 110.93, 116.87, 122.12, 126.59, 121.94, 133.68, 120.95, 117.51, 121.94, 118.38, 110.94, 113.24, 108.66, 112.30, 117.11, 122.67, 132.32, 118.01
AZO, AutoZone, 3733.09, 3530.09, 3876.13, 3960.17, 3908.38, 3922.24, 4207.87, 4240.27, 4203.52, 4505.00, 4420.74, 4203.64, 4247.02, 4318.54, 4699.87, 5172.54, 5062.22, 5123.91, 4644.03, 4351.16, 3914.54, 4049.28, 4025.94, 3662.75, 3331.42, 3292.88, 3576.26, 3208.79, 2941.70, 3053.84, 3354.06, 3637.74, 3510.35, 3199.56, 3045.70, 3012.72, 2803.64, 2745.29, 2568.71, 2383.78, 2417.71, 2333.74, 2348.22, 2161.40, 2387.48, 2133.51, 1910.75, 2062.04, 2221.12, 2207.28, 2350.07, 2268.36, 2290.43, 2445.84, 2569.77, 2601.72, 2362.12, 2196.37, 2105.09, 2060.40, 2030.36, 2209.94, 2153.50, 2175.86, 2069.32, 2291.25, 2184.71, 2119.53, 2194.94, 2383.57, 2539.17, 2497.44, 2669.46, 2892.00, 3060.11, 2824.47, 2603.98, 2322.84, 2365.25, 2230.50, 2113.64, 2245.11, 2025.56, 2187.95, 2326.92, 2179.31, 2354.25, 2241.46, 2042.67, 1848.28, 1939.07, 2075.36, 2050.14, 2263.41, 2441.61, 2253.33, 2199.48, 1989.41, 2182.15, 2187.51, 2320.34, 2066.37, 2260.49, 2252.72, 2404.71, 2596.82, 2531.78, 2582.24, 2338.32, 2196.14, 2109.09, 2098.19, 2162.41, 1961.63, 1760.34, 1942.69, 1843.45, 1968.29, 1956.87, 1818.84
GEV, GE Vernova, 822.50, 754.96, 679.89, 613.56, 591.39, 651.05, 644.35, 711.42, 661.71, 661.84, 592.41, 650.72, 638.94, 693.26, 674.40, 712.17, 769.10, 723.36, 798.62, 761.52, 741.65, 675.74, 668.39, 610.49, 611.49, 574.73, 534.14, 538.41, 521.03, 562.75, 557.39, 535.94, 575.56, 572.92, 552.06, 520.25, 555.39, 580.57, 553.07, 613.15, 605.15, 584.74, 581.27, 611.30, 677.46, 626.85, 636.30, 685.26, 690.13, 674.85, 707.56, 756.06, 673.22, 719.39, 643.97, 680.46, 626.10, 604.41, 576.93, 610.37, 613.05, 636.00, 657.81, 647.32, 651.58, 605.78, 615.92, 628.69, 598.43, 645.10, 660.15, 629.44, 569.96, 609.37, 651.97, 616.74, 593.76, 551.30, 561.06, 521.73, 516.13, 510.57, 553.67, 609.55, 620.38, 684.06, 626.14, 616.31, 550.83, 573.96, 536.80, 558.20, 593.43, 582.27, 604.67, 599.12, 556.21, 591.89, 613.17, 564.68, 580.09, 587.22, 530.91, 569.96, 572.38, 539.01, 533.79, 506.32, 456.30, 420.70, 465.64, 475.62, 484.62, 498.68, 543.43, 586.49, 612.12, 562.26, 545.79, 490.17
FCX, Freeport-McMoRan, 65.30, 69.93, 69.62, 69.14, 64.13, 57.92, 52.25, 49.60, 46.20, 46.42, 43.34, 42.71, 39.01, 38.50, 36.63, 33.00, 32.58, 33.01, 34.42, 31.79, 33.83, 36.62, 36.26, 37.92, 37.85, 39.89, 42.68, 38.08, 34.13, 35.41, 35.01, 37.25, 38.97, 38.04, 41.01, 39.29, 39.25, 41.94, 39.35, 36.96, 38.95, 39.32, 35.12, 31.63, 32.98, 35.95, 36.47, 32.97, 30.99, 27.84, 30.74, 27.62, 30.61, 33.33, 29.71, 29.29, 26.76, 27.75, 26.84, 29.61, 29.19, 29.43, 27.15, 28.83, 26.82, 27.08, 29.75, 31.82, 30.35, 29.56, 30.80, 32.98, 35.47, 37.65, 34.69, 34.55, 30.93, 27.81, 29.98, 27.14, 27.44, 29.19, 32.28, 29.42, 27.24, 29.24, 32.29, 30.62, 32.76, 33.77, 33.72, 36.22, 35.38, 37.83, 37.41, 40.30, 36.55, 34.66, 33.68, 30.50, 33.28, 35.65, 33.41, 33.25, 34.54, 36.20, 39.85, 36.10, 36.77, 34.28, 37.07, 35.24, 38.93, 38.47, 39.70, 41.28, 36.82, 40.43, 43.69, 44.11
UAL, United Airlines Holdings, 113.50, 124.08, 110.46, 114.07, 112.72, 121.69, 113.04, 107.33, 115.48, 116.16, 118.28, 120.57, 114.83, 124.99, 135.59, 127.97, 132.24, 123.51, 111.76, 112.19, 100.96, 93.18, 91.26, 81.70, 82.49, 90.40, 91.27, 98.56, 105.17, 95.71, 93.62, 91.14, 91.95, 94.79, 101.69, 92.11, 88.61, 80.43, 77.60, 74.31, 76.14, 80.76, 82.81, 84.15, 88.50, 93.76, 92.54, 97.67, 106.89, 106.91, 111.62, 101.03, 99.00, 88.60, 96.01, 92.96, 82.75, 90.84, 84.88, 83.23, 89.71, 96.77, 99.82, 93.78, 96.83, 91.22, 89.67, 85.89, 94.44, 99.09, 102.91, 104.31, 111.05, 119.33, 108.94, 104.36, 94.58, 103.73, 94.51, 100.02, 101.89, 109.37, 101.43, 109.72, 118.19, 109.38, 113.40, 104.30, 109.58, 100.57, 109.92, 121.35, 112.44, 114.07, 101.75, 99.76, 105.48, 99.17, 102.63, 104.00, 107.50, 101.97, 106.69, 104.41, 104.61, 95.58, 95.87, 88.58, 84.90, 75.69, 79.12, 82.02, 86.92, 87.98, 88.90, 97.34, 102.21, 99.86, 110.14, 110.49
HSIC, Henry Schein, 81.21, 77.60, 71.56, 70.81, 68.08, 68.61, 61.44, 64.71, 62.26, 59.64, 59.71, 56.11, 59.02, 54.25, 58.78, 62.47, 60.24, 56.32, 60.66, 60.27, 55.80, 55.90, 58.78, 56.88, 61.56, 64.71, 68.93, 69.14, 73.07, 74.56, 72.11, 76.60, 81.53, 72.98, 70.59, 64.33, 58.90, 60.69, 55.71, 56.54, 56.43, 53.34, 52.97, 56.69, 56.57, 55.01, 59.79, 59.97, 56.91, 54.39, 58.28, 62.77, 63.43, 60.81, 63.09, 64.36, 60.31, 63.19, 68.63, 75.02, 71.74, 73.31, 80.90, 72.15, 72.84, 74.44, 72.87, 72.56, 77.59, 78.77, 81.71, 88.37, 85.04, 77.36, 77.71, 79.91, 88.26, 85.34, 79.53, 86.78, 94.73, 102.38, 105.86, 106.72, 113.88, 109.11, 114.33, 107.57, 118.90, 131.61, 142.24, 157.88, 146.04, 136.58, 141.29, 135.29, 127.29, 124.97, 123.24, 121.47, 118.22, 123.72, 121.69, 123.52, 120.94, 113.11, 114.45, 122.14, 131.91, 121.60, 131.72, 137.60, 123.54, 136.85, 123.47, 136.18, 124.70, 135.53, 147.30, 153.93
MRK, Merck & Co., 118.79, 123.43, 131.22, 119.73, 131.22, 132.76, 145.09, 141.07, 141.80, 150.94, 156.51, 152.88, 137.97, 131.33, 120.58, 119.79, 117.01, 128.99, 135.19, 124.72, 111.84, 122.06, 127.87, 139.08, 142.54, 136.15, 127.22, 130.73, 119.51, 116.86, 108.37, 113.96, 125.65, 121.96, 114.32, 122.11, 117.44, 125.31, 125.26, 135.68, 138.26, 137.21, 145.80, 132.21, 134.86, 120.84, 119.94, 128.24, 115.33, 106.95, 103.92, 111.07, 106.75, 115.67, 113.02, 112.67, 100.78, 107.52, 101.50, 103.70, 111.39, 103.92, 108.14, 106.91, 108.05, 110.25, 120.72, 131.75, 140.56, 151.80, 137.06, 130.75, 141.92, 134.19, 143.84, 135.74, 130.06, 138.41, 140.39, 139.33, 149.11, 160.38, 159.43, 164.36, 173.13, 169.91, 184.49, 166.70, 156.44, 164.78, 147.85, 139.05, 153.69, 147.59, 162.73, 150.10, 146.73, 154.31, 150.13, 137.98, 130.24, 141.99, 155.82, 163.37, 170.69, 158.96, 144.49, 144.93, 159.20, 154.73, 161.58, 168.36, 171.28, 183.78, 164.44, 146.47, 156.45, 144.06, 139.03, 129.53
FDS, FactSet, 193.29, 205.14, 184.48, 184.11, 186.40, 182.72, 197.91, 193.23, 192.20, 198.87, 220.47, 210.10, 223.59, 240.40, 229.47, 241.01, 263.71, 263.75, 271.25, 296.01, 264.22, 289.33, 285.44, 289.80, 310.70, 311.12, 330.72, 312.11, 332.27, 297.88, 316.46, 307.96, 331.60, 299.39, 283.67, 269.71, 275.90, 278.60, 252.70, 278.06, 248.18, 234.95, 228.86, 252.46, 268.35, 284.46, 266.44, 242.10, 241.43, 264.48, 291.34, 265.09, 242.41, 267.74, 290.10, 289.18, 306.46, 296.29, 298.87, 279.72, 281.47, 308.87, 277.87, 284.07, 313.62, 312.23, 333.24, 314.68, 335.22, 317.45, 297.53, 313.17, 320.27, 333.85, 362.10, 323.16, 301.53, 313.31, 306.97, 310.84, 322.59, 299.52, 300.85, 283.80, 264.94, 262.58, 239.25, 239.29, 225.68, 243.52, 223.10, 238.38, 226.15, 203.72, 186.99, 205.98, 227.77, 227.42, 229.48, 242.51, 245.53, 236.17, 248.93, 234.87, 259.20, 282.63, 262.36, 289.48, 305.57, 339.13, 371.05, 391.29, 411.39, 416.20, 411.54, 446.24, 440.21, 473.72, 485.35, 501.71
WFC, Wells Fargo, 89.07, 85.98, 80.11, 82.27, 87.03, 87.72, 84.37, 80.77, 89.56, 94.84, 91.57, 83.75, 86.32, 78.84, 80.61, 76.52, 69.93, 67.31, 68.04, 67.59, 65.13, 63.25, 66.03, 65.04, 67.95, 66.68, 65.94, 69.83, 74.66, 67.63, 61.85, 63.06, 68.43, 74.44, 67.27, 71.58, 79.02, 74.27, 73.57, 67.90, 74.95, 67.60, 73.55, 66.48, 65.72, 65.27, 67.10, 60.38, 61.04, 59.45, 64.24, 66.82, 67.80, 72.93, 67.09, 68.38, 71.60, 74.84, 67.17, 61.96, 57.86, 61.14, 61.19, 67.57, 73.72, 68.15, 68.19, 62.44, 60.97, 60.01, 54.81, 49.52, 53.59, 49.42, 46.90, 50.77, 55.27, 57.08, 52.57, 50.04, 47.34, 51.69, 50.08, 49.79, 51.48, 49.53, 49.14, 49.28, 47.81, 48.12, 44.16, 47.14, 51.40, 54.04, 52.09, 53.97, 48.32, 48.84, 44.89, 44.80, 49.52, 50.13, 50.11, 50.76, 55.34, 51.65, 48.66, 48.75, 52.85, 55.00, 60.16, 62.77, 62.38, 65.27, 66.83, 69.94, 69.44, 68.36, 75.13, 68.05
QCOM, Qualcomm, 141.90, 135.99, 125.13, 121.78, 113.97, 106.86, 99.22, 104.65, 112.18, 102.16, 112.33, 114.26, 112.65, 118.80, 109.78, 98.05, 94.58, 99.85, 92.61, 94.19, 86.33, 87.17, 85.82, 87.80, 90.31, 95.70, 103.29, 100.22, 108.63, 116.27, 113.91, 117.83, 109.72, 110.23, 115.01, 123.35, 116.10, 121.62, 121.69, 129.64, 123.87, 123.31, 124.79, 126.46, 127.09, 115.79, 104.54, 108.23, 104.19, 98.98, 104.14, 96.00, 85.48, 89.16, 95.75, 93.96, 97.20, 98.17, 99.12, 103.88, 101.73, 96.67, 101.96, 111.16, 102.37, 110.90, 100.99, 94.45, 92.30, 90.14, 96.77, 103.04, 100.99, 105.10, 108.73, 99.44, 89.13, 89.31, 90.39, 99.73, 96.49, 102.56, 97.03, 92.16, 100.40, 92.38, 93.56, 91.00, 97.89, 88.82, 96.67, 99.58, 108.55, 104.92, 114.77, 112.03, 102.13, 99.45, 106.26, 102.57, 94.65, 87.87, 79.89, 87.69, 84.83, 76.45, 72.63, 72.69, 77.05, 84.28, 88.53, 85.19, 92.86, 90.63, 93.62, 91.95, 90.55, 84.21, 83.44, 76.38
FDX, FedEx, 368.49, 373.46, 391.94, 417.49, 448.72, 440.08, 444.51, 430.27, 436.43, 465.12, 448.33, 444.82, 438.33, 474.83, 484.35, 445.18, 469.60, 483.27, 447.63, 446.03, 471.45, 431.52, 436.49, 417.60, 399.71, 427.39, 432.96, 407.93, 440.64, 445.12, 477.15, 455.37, 471.60, 494.93, 494.15, 538.23, 525.68, 548.00, 513.84, 486.27, 447.91, 399.91, 421.19, 448.51, 432.19, 465.87, 508.35, 556.47, 514.69, 530.93, 496.24, 499.12, 508.95, 479.77, 436.73, 393.52, 431.00, 455.43, 475.71, 442.13, 425.82, 463.16, 427.32, 461.50, 462.37, 476.59, 459.39, 472.85, 493.11, 486.65, 513.43, 545.34, 590.37, 540.59, 504.37, 489.84, 466.70, 505.45, 514.44, 478.97, 469.11, 456.50, 501.83, 531.59, 527.14, 567.84, 612.90, 559.47, 618.71, 574.05, 629.17, 613.67, 608.32, 568.83, 572.71, 519.97, 543.05, 553.13, 524.11, 557.18, 615.25, 604.65, 668.37, 618.39, 653.91, 639.79, 632.71, 625.42, 586.19, 539.91, 557.74, 498.01, 451.12, 428.18, 427.54, 395.63, 381.86, 352.69, 315.13, 302.41
PANW, Palo Alto Networks, 165.49, 151.45, 137.11, 150.32, 157.82, 149.08, 133.61, 120.69, 133.53, 143.91, 150.22, 134.33, 139.99, 153.13, 137.26, 133.76, 131.41, 121.51, 123.74, 112.92, 115.01, 108.98, 120.65, 124.93, 128.03, 129.94, 140.48, 134.96, 129.62, 139.07, 127.42, 138.63, 126.75, 132.57, 135.74, 123.32, 114.89, 109.27, 101.52, 112.61, 118.69, 106.46, 112.99, 116.09, 105.15, 109.54, 103.30, 99.72, 109.34, 115.07, 123.67, 114.98, 125.89, 138.63, 149.46, 147.58, 137.90, 133.37, 121.96, 113.70, 111.45, 122.44, 123.55, 114.43, 111.96, 111.47, 100.04, 105.58, 106.82, 116.00, 121.49, 108.17, 110.55, 115.85, 111.55, 123.47, 133.79, 141.31, 142.24, 138.49, 147.27, 154.51, 154.88, 170.36, 182.61, 199.86, 198.97, 220.22, 242.28, 231.10, 254.91, 235.28, 221.82, 234.81, 240.40, 250.82, 249.13, 234.83, 217.51, 226.05, 201.67, 210.96, 223.01, 235.96, 218.68, 199.10, 180.71, 200.44, 195.00, 180.69, 190.69, 205.90, 191.53, 212.26, 202.22, 223.39, 217.71, 203.12, 196.21, 206.80
NUE, Nucor, 194.78, 185.92, 204.08, 196.73, 209.88, 226.74, 205.23, 219.20, 217.86, 203.35, 193.99, 204.94, 220.79, 220.42, 205.41, 200.40, 219.67, 220.33, 213.36, 206.24, 199.17, 198.65, 203.12, 186.38, 179.03, 188.09, 192.22, 174.05, 173.91, 187.11, 200.43, 178.46, 197.06, 198.15, 189.08, 192.96, 213.40, 207.84, 203.69, 187.41, 199.05, 203.23, 211.22, 228.60, 250.07, 267.11, 240.63, 235.68, 217.54, 195.60, 202.15, 207.85, 204.44, 215.11, 210.51, 207.92, 208.38, 209.38, 190.33, 179.39, 182.39, 186.73, 185.28, 194.17, 188.15, 188.29, 182.13, 179.03, 194.82, 207.53, 216.49, 226.99, 233.46, 227.20, 230.91, 225.00, 207.12, 198.93, 178.25, 169.18, 157.67, 174.92, 168.15, 183.29, 187.63, 172.96, 168.46, 179.69, 176.32, 188.05, 207.41, 214.36, 192.65, 209.09, 188.02, 185.43, 171.27, 185.49, 180.55, 177.57, 190.34, 206.46, 190.51, 195.95, 209.09, 221.95, 222.85, 210.30, 198.47, 190.35, 173.78, 180.51, 182.42, 179.79, 190.31, 177.12, 163.84, 154.70, 167.81, 186.23
MSI, Motorola Solutions, 423.10, 438.83, 424.51, 398.93, 369.98, 374.87, 405.18, 385.80, 380.52, 383.09, 347.73, 344.29, 320.09, 285.00, 299.37, 300.83, 284.95, 259.18, 233.35, 238.27, 220.61, 221.24, 228.09, 252.61, 264.00, 238.92, 217.45, 226.39, 230.26, 237.81, 249.88, 241.30, 248.73, 228.59, 228.15, 244.07, 248.12, 223.66, 237.72, 260.43, 259.66, 286.45, 270.77, 280.88, 306.29, 335.27, 354.19, 351.19, 370.19, 359.73, 392.25, 395.26, 426.08, 382.56, 391.69, 399.19, 358.91, 387.98, 354.84, 349.79, 343.86, 347.62, 377.68, 338.20, 330.46, 362.59, 373.84, 392.61, 381.51, 392.57, 353.27, 316.70, 340.97, 314.92, 315.07, 306.51, 300.13, 304.61, 300.36, 322.46, 314.50, 325.53, 323.74, 348.53, 324.49, 341.45, 375.68, 387.15, 373.52, 403.31, 393.26, 432.11, 415.90, 409.74, 381.82, 410.18, 404.33, 381.06, 355.46, 351.52, 378.10, 345.04, 343.85, 347.57, 327.02, 319.80, 299.20, 305.94, 334.89, 321.85, 343.39, 311.28, 331.95, 346.48, 343.68, 320.02, 310.38, 338.60, 316.41, 345.02
CRWD, CrowdStrike, 414.94, 419.20, 448.06, 441.21, 472.13, 469.28, 436.41, 432.07, 407.34, 396.99, 395.94, 424.60, 415.17, 369.52, 409.41, 436.40, 404.42, 390.94, 407.32, 444.27, 407.73, 415.14, 397.36, 425.97, 469.49, 421.75, 457.64, 438.55, 456.21, 467.67, 451.14, 460.53, 479.62, 497.38, 529.43, 516.91, 502.57, 521.68, 504.61, 552.56, 536.29, 478.50, 489.37, 473.78, 454.67, 482.84, 515.96, 493.13, 515.47, 558.39, 588.73, 630.04, 585.57, 633.19, 689.50, 620.73, 623.90, 593.07, 626.38, 690.78, 648.06, 606.10, 560.23, 570.30, 565.72, 525.88, 569.99, 532.47, 516.94, 556.32, 555.40, 582.78, 520.23, 501.13, 510.02, 503.18, 511.40, 457.24, 418.23, 440.46, 429.57, 422.15, 412.29, 419.97, 436.98, 441.44, 479.89, 480.44, 506.29, 543.83, 573.27, 635.44, 670.52, 597.96, 614.20, 553.16, 520.54, 570.17, 589.95, 535.73, 542.26, 601.67, 642.82, 582.19, 599.96, 617.94, 659.88, 623.70, 685.25, 695.86, 709.01, 671.91, 669.33, 715.14, 677.62, 652.18, 604.54, 670.98, 707.29, 629.63
ULTA, Ulta Beauty, 684.25, 683.57, 662.86, 602.91, 591.61, 572.42, 536.50, 587.56, 598.55, 607.57, 578.90, 593.32, 598.30, 576.27, 532.65, 526.42, 547.82, 590.65, 570.63, 517.22, 469.98, 485.93, 459.09, 413.60, 400.25, 394.35, 417.58, 372.58, 379.42, 412.49, 369.61, 350.26, 381.46, 352.10, 331.57, 296.62, 325.00, 292.49, 317.00, 339.34, 331.46, 297.87, 298.42, 301.40, 308.23, 293.25, 299.18, 277.75, 301.85, 280.48, 276.33, 256.27, 277.67, 295.91, 283.15, 290.58, 312.40, 338.21, 342.91, 378.40, 386.93, 404.54, 431.38, 427.84, 407.14, 429.48, 436.90, 396.69, 395.66, 412.26, 412.86, 422.75, 451.51, 487.95, 473.36, 514.06, 555.88, 616.30, 658.24, 649.77, 626.41, 589.33, 532.12, 480.93, 478.73, 508.40, 499.92, 467.80, 509.13, 516.91, 543.21, 495.99, 493.10, 439.94, 486.64, 446.57, 446.39, 434.23, 448.63, 492.89, 488.18, 461.26, 424.29, 405.82, 436.93, 419.19, 432.28, 439.39, 461.48, 477.44, 488.77, 502.76, 461.81, 461.36, 493.91, 451.77, 437.31, 433.51, 447.25, 486.37
HIG, Hartford (The), 142.02, 131.13, 134.78, 124.50, 125.60, 125.49, 122.58, 118.99, 125.08, 130.74, 133.64, 126.09, 127.23, 121.81, 109.33, 107.03, 111.48, 101.07, 105.93, 113.01, 120.37, 121.33, 124.25, 114.31, 126.61, 125.07, 125.70, 122.02, 118.50, 125.27, 115.83, 122.74, 128.68, 142.23, 146.62, 156.74, 168.96, 186.11, 203.12, 185.09, 166.44, 170.69, 180.50, 170.04, 171.23, 163.04, 162.62, 178.66, 186.08, 177.84, 185.30, 186.35, 169.32, 174.88, 185.10, 194.06, 208.51, 221.98, 238.57, 257.59, 255.60, 260.75, 237.75, 219.77, 203.90, 202.11, 202.88, 212.90, 229.47, 219.99, 220.34, 237.65, 214.18, 230.52, 210.21, 220.78, 200.83, 222.43, 231.45, 207.65, 214.52, 209.57, 205.96, 218.92, 216.04, 193.65, 204.43, 221.46, 220.79, 240.81, 234.77, 209.03, 218.54, 204.61, 225.79, 250.21, 236.88, 257.15, 263.87, 243.23, 265.23, 270.05, 281.11, 303.30, 334.64, 344.51, 313.17, 323.27, 301.36, 288.14, 278.85, 283.47, 281.31, 270.93, 296.63, 275.22, 277.29, 300.43, 312.96, 331.50
HII, Huntington Ingalls Industries, 392.15, 379.48, 341.44, 356.52, 323.52, 306.34, 282.38, 303.52, 270.71, 256.49, 256.35, 280.59, 299.30, 271.88, 244.28, 240.00, 219.60, 226.99, 226.71, 214.25, 197.75, 193.90, 175.75, 193.66, 174.31, 169.85, 184.96, 177.16, 183.58, 170.15, 158.09, 143.31, 149.56, 157.70, 174.18, 169.41, 153.73, 136.84, 149.18, 153.65, 152.98, 150.15, 159.21, 151.71, 164.29, 151.73, 136.29, 144.06, 157.18, 156.26, 139.37, 142.64, 157.88, 161.33, 156.93, 140.31, 143.16, 135.66, 133.88, 121.19, 127.03, 116.14, 112.80, 112.23, 112.94, 120.79, 110.15, 112.37, 108.08, 96.34, 88.18, 95.71, 89.53, 85.32, 84.78, 80.21, 87.44, 82.68, 81.38, 72.83, 74.14, 66.95, 73.46, 69.52, 64.59, 68.61, 72.87, 77.49, 75.58, 75.22, 71.70, 76.10, 78.37, 78.32, 86.93, 92.95, 93.50, 93.32, 92.20, 83.96, 77.09, 73.60, 70.28, 64.23, 65.52, 64.03, 68.31, 69.55, 74.74, 80.88, 73.36, 75.64, 69.85, 69.62, 73.26, 78.71, 84.72, 91.70, 93.53, 101.06
DAL, Delta Air Lines, 71.16, 71.54, 72.78, 75.89, 74.34, 71.04, 71.86, 78.86, 72.63, 69.64, 65.98, 62.31, 56.80, 58.09, 51.90, 54.75, 49.83, 49.35, 44.32, 44.23, 41.49, 45.42, 46.19, 48.63, 45.56, 41.12, 41.89, 38.35, 40.01, 39.34, 35.57, 34.56, 32.14, 30.87, 33.95, 30.96, 28.50, 30.51, 33.49, 31.72, 28.84, 30.77, 29.83, 31.34, 32.92, 32.62, 34.20, 32.96, 30.64, 31.73, 34.90, 32.66, 36.07, 36.00, 37.66, 37.82, 34.94, 32.02, 32.69, 36.20, 36.64, 34.49, 32.64, 33.90, 36.45, 39.03, 36.73, 33.58, 34.98, 32.24, 30.08, 27.18, 27.11, 29.37, 28.67, 26.94, 24.34, 22.37, 23.91, 22.34, 22.53, 21.67, 19.31, 20.40, 19.00, 21.00, 23.10, 22.55, 20.86, 20.73, 21.07, 21.03, 22.01, 23.18, 21.24, 19.38, 18.53, 19.06, 17.30, 16.89, 15.70, 15.70, 16.17, 14.89, 16.17, 16.37, 15.50, 16.79, 18.26, 19.50, 18.33, 18.73, 17.06, 16.11, 17.69, 19.05, 20.53, 21.57, 23.19, 24.35
ECL, Ecolab, 301.35, 328.97, 347.94, 314.16, 343.38, 323.33, 349.72, 359.57, 389.16, 408.10, 397.40, 411.26, 429.42, 474.89, 496.08, 509.19, 459.60, 426.18, 439.29, 431.60, 435.06, 387.23, 410.97, 408.45, 414.79, 396.22, 390.27, 390.40, 421.05, 419.58, 416.44, 440.75, 405.18, 397.06, 388.07, 367.05, 406.61, 402.92, 399.01, 380.72, 401.66, 408.80, 414.28, 441.93, 428.85, 465.86, 449.99, 447.62, 409.45, 431.83, 439.55, 404.27, 381.73, 397.20, 399.84, 394.77, 396.70, 420.58, 377.37, 418.64, 446.25, 429.57, 411.39, 379.36, 415.20, 458.40, 451.10, 451.84, 439.71, 397.94, 416.73, 445.67, 417.87, 411.93, 425.17, 401.52, 387.95, 378.05, 401.53, 393.63, 421.80, 411.68, 388.45, 407.33, 415.10, 423.83, 454.91, 502.62, 456.59, 410.47, 379.90, 363.70, 375.22, 361.71, 326.33, 328.80, 304.70, 319.14, 320.35, 308.75, 329.94, 336.13, 333.32, 331.85, 331.48, 323.84, 310.49, 340.49, 375.97, 369.06, 396.51, 354.54, 329.30, 301.02, 324.13, 359.56, 337.51, 344.38, 319.50, 314.78
